Device Name,WEATHER - 2562920,,,,,,,,,,,,,,,,,,,,,,
Device Model,5500L,,,,,,,,,,,,,,,,,,,,,,
Serial Number,2562920,,,,,,,,,,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,Compass True Direction,Wind Chill,,,,,,,,
"MMM d, yyyy HH:mm:ss",°C,°C,%,mb,m,mb,km/h,°C,°C,m,km/h,km/h,Deg,Deg,°C,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
7/17/2021 6:05,23.6,22.9,94.3,1017.5,-37,1017.6,0,25.5,22.6,366,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:05,23.6,22.9,94.4,1017.7,-38,1017.6,0,25.4,22.6,366,0,0,71,72,23.5,point,,,,,,,
7/17/2021 6:06,23.6,22.9,94.4,1017.5,-38,1017.6,0,25.5,22.6,366,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:06,23.6,22.9,94.4,1017.5,-37,1017.6,0,25.5,22.6,366,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:07,23.6,23,94.4,1017.7,-38,1017.7,0,25.5,22.7,367,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:07,23.6,23,94.4,1017.7,-38,1017.6,0,25.5,22.6,367,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:08,23.6,23,94.4,1017.5,-38,1017.6,0,25.5,22.6,367,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:08,23.6,22.9,94.4,1017.5,-38,1017.6,0,25.5,22.6,366,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:09,23.6,23,94.4,1017.5,-38,1017.6,0,25.5,22.6,367,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:09,23.6,23,94.4,1017.7,-39,1017.7,0,25.5,22.7,366,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:10,23.7,23,94.4,1017.7,-38,1017.6,0,25.5,22.7,370,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:10,23.6,23,94.5,1017.7,-38,1017.7,0,25.5,22.7,367,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:11,23.6,23,94.5,1017.7,-39,1017.8,0,25.5,22.7,366,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:11,23.6,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,367,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:12,23.6,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,367,0,0,69,70,23.6,point,,,,,,,
7/17/2021 6:12,23.6,23,94.5,1017.7,-38,1017.6,0,25.5,22.7,367,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:13,23.6,23,94.5,1017.7,-39,1017.8,0,25.5,22.7,366,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:13,23.6,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,367,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:14,23.6,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,367,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:14,23.6,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,367,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:15,23.6,23,94.5,1017.7,-38,1017.7,0,25.5,22.7,366,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:15,23.6,23,94.5,1017.7,-39,1017.8,0,25.5,22.7,365,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:16,23.7,23,94.5,1017.7,-38,1017.7,0,25.5,22.7,369,0,0,71,71,23.6,point,,,,,,,
7/17/2021 6:16,23.6,23,94.5,1017.7,-38,1017.7,0,25.5,22.7,366,0,0,71,72,23.6,point,,,,,,,
7/17/2021 6:17,23.7,23.1,94.5,1017.7,-39,1017.7,0,25.5,22.8,369,0,0,70,70,23.6,point,,,,,,,
7/17/2021 6:17,23.7,23,94.5,1017.7,-39,1017.7,0,25.5,22.7,369,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:18,23.6,23,94.5,1017.7,-38,1017.7,0,25.5,22.7,368,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:18,23.6,23,94.6,1017.7,-39,1017.7,0,25.5,22.7,366,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:19,23.6,23,94.6,1017.7,-38,1017.7,0,25.5,22.7,367,0,0,70,71,23.6,point,,,,,,,
7/17/2021 6:19,23.6,23,94.6,1017.7,-39,1017.8,0,25.4,22.7,365,0,0,71,71,23.5,point,,,,,,,
7/17/2021 6:20,23.6,23,94.7,1017.7,-38,1017.7,0,25.4,22.7,366,0,0,71,72,23.5,point,,,,,,,
7/17/2021 6:20,23.6,23,94.7,1017.7,-39,1017.8,0,25.4,22.7,365,0,0,70,70,23.5,point,,,,,,,
7/17/2021 6:21,23.5,22.9,94.7,1017.5,-38,1017.6,0,25.4,22.6,364,0,0,69,70,23.5,point,,,,,,,
7/17/2021 6:21,23.5,22.9,94.7,1017.7,-40,1017.8,0,25.2,22.6,360,0,0,71,71,23.4,point,,,,,,,
7/17/2021 6:22,23.5,22.9,94.7,1017.7,-39,1017.7,0,25.4,22.6,363,0,0,70,71,23.5,point,,,,,,,
7/17/2021 6:22,23.5,22.9,94.7,1017.7,-39,1017.8,0,25.2,22.6,360,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:23,23.5,22.9,94.7,1017.7,-39,1017.7,0,25.2,22.6,360,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:23,23.5,22.9,94.7,1017.9,-40,1017.9,0,25.2,22.6,359,0,0,70,70,23.4,point,,,,,,,
7/17/2021 6:24,23.5,22.9,94.7,1017.7,-40,1017.8,0,25.2,22.6,360,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:24,23.4,22.8,94.8,1017.7,-40,1017.8,0,25.2,22.5,359,0,0,71,71,23.4,point,,,,,,,
7/17/2021 6:25,23.4,22.8,94.8,1017.7,-40,1017.8,0,25.2,22.5,358,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:25,23.5,22.9,94.8,1017.7,-39,1017.8,0,25.2,22.6,360,0,0,71,71,23.4,point,,,,,,,
7/17/2021 6:26,23.4,22.8,94.8,1017.9,-40,1017.9,0,25.2,22.5,357,0,0,70,70,23.4,point,,,,,,,
7/17/2021 6:26,23.4,22.8,94.7,1018,-40,1018,0,25.2,22.5,356,0,0,70,70,23.4,point,,,,,,,
7/17/2021 6:27,23.4,22.8,94.8,1017.7,-40,1017.8,0,25.2,22.5,359,0,0,70,70,23.4,point,,,,,,,
7/17/2021 6:27,23.5,22.9,94.7,1017.7,-40,1017.9,0,25.2,22.6,359,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:28,23.5,22.9,94.7,1017.7,-40,1017.8,0,25.2,22.6,360,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:28,23.4,22.8,94.7,1017.7,-40,1017.9,0,25.2,22.5,357,0,0,69,70,23.4,point,,,,,,,
7/17/2021 6:29,23.4,22.8,94.7,1017.9,-40,1017.9,0,25.1,22.4,355,0,0,71,71,23.3,point,,,,,,,
7/17/2021 6:29,23.4,22.8,94.7,1017.9,-40,1017.9,0,25.2,22.5,358,0,0,70,70,23.4,point,,,,,,,
7/17/2021 6:30,23.4,22.8,94.7,1018,-40,1018,0,25.1,22.4,354,0,0,70,71,23.3,point,,,,,,,
7/17/2021 6:30,23.3,22.7,94.7,1017.9,-40,1017.9,0,25.1,22.4,354,0,0,71,71,23.3,point,,,,,,,
7/17/2021 6:31,23.3,22.7,94.7,1018,-40,1018,0,25.1,22.4,352,0,0,71,71,23.3,point,,,,,,,
7/17/2021 6:31,23.3,22.7,94.7,1017.7,-40,1017.8,0,24.9,22.4,353,0,0,70,70,23.2,point,,,,,,,
7/17/2021 6:32,23.3,22.7,94.7,1017.7,-40,1017.8,0,24.9,22.4,352,0,0,70,70,23.2,point,,,,,,,
7/17/2021 6:32,23.3,22.7,94.7,1018,-40,1018,0,24.9,22.4,350,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:33,23.3,22.7,94.7,1018,-40,1018,0,24.9,22.4,351,0,0,71,71,23.2,point,,,,,,,
7/17/2021 6:33,23.2,22.6,94.7,1018,-40,1018,0,24.9,22.3,348,0,0,71,72,23.2,point,,,,,,,
7/17/2021 6:34,23.2,22.6,94.7,1017.7,-40,1017.8,0,24.9,22.3,349,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:34,23.2,22.6,94.8,1017.9,-40,1017.9,0,24.8,22.3,347,0,0,71,71,23.1,point,,,,,,,
7/17/2021 6:35,23.3,22.7,94.8,1018,-40,1018,0,24.9,22.4,350,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:35,23.2,22.6,94.8,1017.9,-40,1017.9,0,24.9,22.4,349,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:36,23.2,22.6,94.8,1017.9,-40,1017.9,0,24.9,22.3,348,0,0,71,72,23.2,point,,,,,,,
7/17/2021 6:36,23.2,22.6,94.8,1018,-41,1018,0,24.8,22.3,346,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:37,23.1,22.6,94.9,1017.9,-40,1017.9,0,24.8,22.3,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:37,23.1,22.5,94.9,1018,-41,1018,0,24.8,22.3,344,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:38,23.1,22.5,94.9,1018,-41,1018,0,24.7,22.2,343,0,0,71,71,23,point,,,,,,,
7/17/2021 6:38,23.2,22.6,94.9,1018,-41,1018.1,0,24.8,22.3,345,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:39,23.1,22.5,94.9,1018,-41,1018.1,0,24.8,22.3,343,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:39,23.1,22.5,95,1018,-42,1018.1,0,24.8,22.3,343,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:40,23.1,22.5,95,1018,-41,1018.1,0,24.7,22.2,342,0,0,70,70,23,point,,,,,,,
7/17/2021 6:40,23.1,22.5,95,1018,-41,1018.1,0,24.7,22.2,341,0,0,71,71,23,point,,,,,,,
7/17/2021 6:41,23.1,22.5,95,1018,-40,1018,0,24.7,22.2,343,0,0,70,70,23,point,,,,,,,
7/17/2021 6:41,23.1,22.5,95,1018,-41,1018,0,24.9,22.3,343,0,0,71,72,23.1,point,,,,,,,
7/17/2021 6:42,23.2,22.6,95,1018,-42,1018.1,0,25,22.4,348,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:42,23.2,22.6,95.1,1018,-41,1018.1,0,25,22.4,347,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:43,23.1,22.6,95.1,1018,-41,1018,0,24.9,22.3,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:43,23.1,22.5,95.1,1018,-41,1018.1,0,24.9,22.3,343,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:44,23.2,22.6,95.2,1018,-42,1018.1,0,25,22.4,346,0,0,71,71,23.2,point,,,,,,,
7/17/2021 6:44,23.1,22.6,95.2,1018,-41,1018.1,0,24.9,22.4,344,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:45,23.2,22.6,95.3,1018,-41,1018,0,25,22.4,348,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:45,23.3,22.7,95.3,1018,-41,1018,0,25,22.5,350,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:46,23.2,22.6,95.3,1018,-41,1018.1,0,25,22.4,347,0,0,70,70,23.2,point,,,,,,,
7/17/2021 6:46,23.3,22.7,95.4,1018,-41,1018.1,0,25.1,22.5,350,0,0,71,72,23.3,point,,,,,,,
7/17/2021 6:47,23.3,22.7,95.4,1018,-41,1018.1,0,25.1,22.5,350,0,0,70,71,23.3,point,,,,,,,
7/17/2021 6:47,23.2,22.6,95.5,1018,-41,1018.1,0,25,22.4,346,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:48,23.2,22.7,95.5,1018,-41,1018,0,25,22.5,348,0,0,70,70,23.2,point,,,,,,,
7/17/2021 6:48,23.2,22.6,95.5,1018,-41,1018,0,25,22.4,348,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:49,23.2,22.6,95.6,1018,-41,1018,0,24.9,22.4,347,0,0,71,71,23.1,point,,,,,,,
7/17/2021 6:49,23.1,22.6,95.6,1018,-40,1018,0,24.9,22.4,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:50,23.2,22.7,95.7,1018,-41,1018,0,25,22.5,348,0,0,71,71,23.2,point,,,,,,,
7/17/2021 6:50,23.1,22.6,95.7,1018,-41,1018.1,0,24.9,22.4,346,0,0,71,71,23.1,point,,,,,,,
7/17/2021 6:51,23.1,22.6,95.8,1018,-41,1018,0,24.9,22.4,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:51,23.1,22.6,95.8,1018,-41,1018,0,24.9,22.4,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:52,23.1,22.7,95.8,1018,-40,1018,0,24.9,22.4,346,0,0,71,71,23.1,point,,,,,,,
7/17/2021 6:52,23.1,22.7,95.9,1018,-40,1018,0,24.9,22.5,346,0,0,70,70,23.1,point,,,,,,,
7/17/2021 6:53,23.2,22.7,96,1018,-40,1018,0,25,22.5,349,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:53,23.1,22.7,96,1018,-41,1018.1,0,24.9,22.5,346,0,0,70,71,23.1,point,,,,,,,
7/17/2021 6:54,23.2,22.8,96,1018,-40,1018,0,25,22.6,350,0,0,71,71,23.2,point,,,,,,,
7/17/2021 6:54,23.2,22.8,96.1,1018,-41,1018,0,25,22.6,350,0,0,70,70,23.2,point,,,,,,,
7/17/2021 6:55,23.2,22.8,96.2,1018,-41,1018.1,0,25,22.6,348,0,0,70,71,23.2,point,,,,,,,
7/17/2021 6:55,23.4,23,96.2,1018,-41,1018.1,0,25.3,22.8,356,0,0,70,71,23.4,point,,,,,,,
7/17/2021 6:56,23.4,23,96.2,1018,-40,1018,0,25.1,22.8,356,0,0,70,70,23.3,point,,,,,,,
7/17/2021 6:56,23.4,23,96.3,1018.2,-42,1018.2,0,25.2,22.8,354,0,0,70,71,23.3,point,,,,,,,
7/17/2021 6:57,23.3,22.9,96.4,1018,-40,1018,0,25.2,22.7,354,0,0,70,71,23.3,point,,,,,,,
7/17/2021 6:57,23.3,22.9,96.4,1018,-41,1018,0,25.2,22.7,352,0,0,71,71,23.3,point,,,,,,,
7/17/2021 6:58,23.4,23,96.5,1018,-41,1018,0,25.2,22.8,355,0,0,70,71,23.3,point,,,,,,,
7/17/2021 6:58,23.3,22.9,96.5,1018,-41,1018.1,0,25.2,22.7,354,0,0,69,70,23.3,point,,,,,,,
7/17/2021 6:59,23.3,22.9,96.6,1018,-41,1018.1,0,25.2,22.7,352,0,0,71,72,23.3,point,,,,,,,
7/17/2021 6:59,23.3,22.9,96.7,1018,-40,1018,0,25.2,22.7,354,0,0,70,70,23.3,point,,,,,,,
7/17/2021 7:00,23.3,23,96.7,1018,-41,1018.1,0,25.2,22.8,354,0,0,70,70,23.3,point,,,,,,,
7/17/2021 7:00,23.4,23,96.7,1018,-40,1018,0,25.2,22.8,356,0,0,71,71,23.3,point,,,,,,,
7/17/2021 7:01,23.4,23,96.8,1018,-41,1018,0,25.2,22.8,356,0,0,70,70,23.3,point,,,,,,,
7/17/2021 7:01,23.5,23.1,96.8,1018,-41,1018.1,0,25.3,22.9,359,0,0,70,70,23.4,point,,,,,,,
7/17/2021 7:02,23.4,23,96.8,1018,-41,1018,0,25.3,22.9,359,0,0,71,72,23.4,point,,,,,,,
7/17/2021 7:02,23.5,23.1,96.8,1018,-40,1018,0,25.5,23,362,0,0,70,70,23.5,point,,,,,,,
7/17/2021 7:03,23.5,23.2,96.8,1018,-41,1018,0,25.5,23,363,0,0,70,70,23.5,point,,,,,,,
7/17/2021 7:03,23.7,23.3,96.9,1018,-41,1018,0,25.8,23.2,372,0,0,70,70,23.7,point,,,,,,,
7/17/2021 7:04,23.7,23.3,96.9,1018,-40,1018,0,25.8,23.2,372,0,0,70,71,23.7,point,,,,,,,
7/17/2021 7:04,23.8,23.4,96.9,1018,-40,1018,0,25.8,23.2,374,0,0,70,71,23.7,point,,,,,,,
7/17/2021 7:05,23.7,23.3,96.9,1018,-41,1018,0,25.8,23.2,370,0,0,70,70,23.7,point,,,,,,,
7/17/2021 7:05,23.7,23.3,96.9,1018,-41,1018,0,25.8,23.2,372,0,0,70,71,23.7,point,,,,,,,
7/17/2021 7:06,23.8,23.4,96.9,1018,-40,1018,0,25.8,23.3,374,0,0,71,71,23.7,point,,,,,,,
7/17/2021 7:06,23.9,23.5,96.9,1018,-40,1018,0,25.9,23.4,378,0,0,70,70,23.8,point,,,,,,,
7/17/2021 7:07,23.9,23.5,96.9,1018,-41,1018,0,25.9,23.4,378,0,0,70,70,23.8,point,,,,,,,
7/17/2021 7:07,23.9,23.5,96.9,1018,-41,1018.1,0,25.9,23.4,377,0,0,70,70,23.8,point,,,,,,,
7/17/2021 7:08,23.8,23.4,96.9,1018,-41,1018,0,25.8,23.2,374,0,0,70,70,23.7,point,,,,,,,
7/17/2021 7:08,23.8,23.4,96.9,1018,-41,1018,0,25.9,23.3,375,0,0,70,71,23.8,point,,,,,,,
7/17/2021 7:09,23.7,23.3,96.9,1017.9,-40,1017.9,0,25.8,23.2,372,0,0,69,70,23.7,point,,,,,,,
7/17/2021 7:09,23.8,23.4,96.8,1018,-41,1018,0,25.9,23.3,375,0,0,71,71,23.8,point,,,,,,,
7/17/2021 7:10,23.9,23.5,96.8,1018,-41,1018,0,25.9,23.3,377,0,0,70,70,23.8,point,,,,,,,
7/17/2021 7:10,23.8,23.4,96.8,1018,-42,1018.1,0,25.8,23.2,372,0,0,71,72,23.7,point,,,,,,,
7/17/2021 7:11,23.8,23.4,96.8,1018,-41,1018,0,25.9,23.3,375,0,0,70,70,23.8,point,,,,,,,
7/17/2021 7:11,23.8,23.4,96.7,1018,-41,1018,0,25.8,23.2,374,0,0,70,70,23.7,point,,,,,,,
7/17/2021 7:12,23.8,23.4,96.7,1018,-41,1018.1,0,25.8,23.2,372,0,0,71,71,23.7,point,,,,,,,
7/17/2021 7:12,23.9,23.5,96.6,1018,-41,1018,0,26.1,23.4,380,0,0,70,71,23.9,point,,,,,,,
7/17/2021 7:13,24,23.7,96.6,1018,-40,1018,0,26.2,23.4,384,0,0,70,70,24,point,,,,,,,
7/17/2021 7:13,24,23.6,96.5,1018,-41,1018,0,26.1,23.4,381,0,0,70,71,23.9,point,,,,,,,
7/17/2021 7:14,24,23.6,96.5,1018,-40,1018,0,26.1,23.4,382,0,0,71,71,23.9,point,,,,,,,
7/17/2021 7:14,24,23.6,96.5,1018,-41,1018.1,0,26.2,23.4,381,0,0,70,71,24,point,,,,,,,
7/17/2021 7:15,24.1,23.7,96.4,1018,-41,1018,0,26.4,23.5,386,0,0,70,70,24.1,point,,,,,,,
7/17/2021 7:15,24.1,23.7,96.3,1018,-41,1018,0,26.4,23.5,386,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:16,24.1,23.7,96.3,1017.9,-40,1017.9,0,26.4,23.5,386,0,0,70,70,24.1,point,,,,,,,
7/17/2021 7:16,24.1,23.7,96.3,1018,-41,1018,0,26.3,23.5,386,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:17,24.1,23.6,96.2,1018,-41,1018.1,0,26.1,23.4,384,0,0,71,71,24,point,,,,,,,
7/17/2021 7:17,24.1,23.6,96.2,1018.2,-42,1018.1,0,26.1,23.4,382,0,0,70,70,24,point,,,,,,,
7/17/2021 7:18,24,23.6,96.1,1018,-41,1018,0,26.1,23.4,383,0,0,70,70,24,point,,,,,,,
7/17/2021 7:18,24,23.5,96,1018,-42,1018.1,0,26.1,23.3,381,0,0,71,71,24,point,,,,,,,
7/17/2021 7:19,24.1,23.6,96,1018,-41,1018.1,0,26.1,23.4,382,0,0,70,71,24,point,,,,,,,
7/17/2021 7:19,24.1,23.6,95.9,1018,-41,1018.1,0,26.1,23.4,384,0,0,70,71,24,point,,,,,,,
7/17/2021 7:20,24.1,23.6,95.9,1018,-41,1018.1,0,26.3,23.4,384,0,0,70,70,24.1,point,,,,,,,
7/17/2021 7:20,24.1,23.6,95.8,1018,-41,1018.1,0,26.3,23.4,386,0,0,70,70,24.1,point,,,,,,,
7/17/2021 7:21,24.1,23.6,95.7,1018,-40,1018,0,26.3,23.4,386,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:21,24.1,23.5,95.7,1018,-42,1018.1,0,26.1,23.3,382,0,0,70,70,24,point,,,,,,,
7/17/2021 7:22,24.1,23.5,95.6,1018,-42,1018.1,0,26.1,23.3,384,0,0,70,71,24,point,,,,,,,
7/17/2021 7:22,24,23.5,95.6,1018,-41,1018,0,26.1,23.3,383,0,0,70,71,24,point,,,,,,,
7/17/2021 7:23,24.1,23.5,95.5,1018,-42,1018.1,0,26.1,23.3,384,0,0,71,71,24,point,,,,,,,
7/17/2021 7:23,24.1,23.6,95.5,1018,-42,1018.1,0,26.3,23.4,385,0,0,70,70,24.1,point,,,,,,,
7/17/2021 7:24,24.2,23.6,95.4,1018,-41,1018.1,0,26.3,23.4,387,0,0,68,68,24.1,point,,,,,,,
7/17/2021 7:24,24.2,23.6,95.3,1018,-41,1018,0,26.3,23.4,386,0,0,71,71,24.1,point,,,,,,,
7/17/2021 7:25,24.2,23.6,95.3,1018,-41,1018.1,0,26.3,23.4,386,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:25,24.2,23.6,95.3,1018,-42,1018.1,0,26.3,23.4,386,0,0,71,72,24.1,point,,,,,,,
7/17/2021 7:26,24.1,23.5,95.2,1018,-41,1018.1,0,26.3,23.3,384,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:26,24.2,23.6,95.2,1018,-42,1018.1,0,26.3,23.4,387,0,0,70,71,24.1,point,,,,,,,
7/17/2021 7:27,24.2,23.6,95.2,1018,-42,1018.1,0,26.4,23.4,387,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:27,24.2,23.7,95.1,1018,-42,1018.1,0,26.4,23.4,389,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:28,24.2,23.6,95,1018,-42,1018.1,0,26.4,23.4,389,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:28,24.2,23.7,95,1018,-41,1018.1,1.5,26.3,23.4,389,1.4,0.5,68,68,24.2,point,,,,,,,
7/17/2021 7:29,24.2,23.5,94.9,1018,-41,1018,0,26.3,23.3,389,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:29,24.3,23.7,94.8,1018,-42,1018.1,0,26.3,23.4,390,0,0,71,71,24.2,point,,,,,,,
7/17/2021 7:30,24.2,23.5,94.8,1018,-41,1018.1,0,26.3,23.3,389,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:30,24.2,23.7,94.8,1018.2,-42,1018.2,0,26.3,23.4,389,0,0,70,70,24.2,point,,,,,,,
7/17/2021 7:31,24.3,23.7,94.7,1018,-42,1018.1,0,26.5,23.4,393,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:31,24.4,23.8,94.7,1018,-42,1018.1,0,26.5,23.4,394,0,0,69,70,24.3,point,,,,,,,
7/17/2021 7:32,24.4,23.7,94.7,1018,-41,1018.1,0,26.5,23.4,394,0,0,69,70,24.3,point,,,,,,,
7/17/2021 7:32,24.3,23.7,94.6,1018,-42,1018.1,0,26.5,23.4,392,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:33,24.4,23.7,94.6,1018.2,-42,1018.2,0,26.5,23.4,393,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:33,24.4,23.7,94.5,1017.9,-40,1017.9,0,26.5,23.4,396,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:34,24.3,23.7,94.5,1018.2,-42,1018.2,0,26.5,23.4,391,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:34,24.3,23.7,94.5,1018,-41,1018.1,0,26.5,23.4,391,0,0,71,71,24.3,point,,,,,,,
7/17/2021 7:35,24.3,23.6,94.4,1018.2,-43,1018.2,0,26.3,23.3,388,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:35,24.3,23.6,94.4,1018.2,-42,1018.1,0,26.3,23.3,389,0,0,70,71,24.2,point,,,,,,,
7/17/2021 7:36,24.3,23.6,94.4,1018,-41,1018.1,0,26.3,23.3,389,0,0,70,70,24.2,point,,,,,,,
7/17/2021 7:36,24.4,23.7,94.3,1018,-41,1018.1,0,26.5,23.4,392,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:37,24.4,23.7,94.3,1018.2,-42,1018.1,0,26.5,23.4,394,0,0,68,69,24.3,point,,,,,,,
7/17/2021 7:37,24.4,23.7,94.2,1018.2,-42,1018.2,1.6,26.6,23.4,394,1.5,0.6,68,69,24.4,point,,,,,,,
7/17/2021 7:38,24.4,23.7,94.2,1018.2,-42,1018.2,0,26.6,23.4,395,0,0,70,71,24.4,point,,,,,,,
7/17/2021 7:38,24.4,23.7,94.1,1018.2,-42,1018.2,0,26.6,23.4,394,0,0,70,70,24.4,point,,,,,,,
7/17/2021 7:39,24.4,23.7,94.1,1018.2,-43,1018.2,0,26.6,23.4,394,0,0,71,72,24.4,point,,,,,,,
7/17/2021 7:39,24.4,23.7,94.1,1018.2,-42,1018.2,0,26.5,23.4,392,0,0,70,71,24.3,point,,,,,,,
7/17/2021 7:40,24.4,23.7,94,1018.2,-42,1018.2,0,26.5,23.4,392,0,0,71,72,24.3,point,,,,,,,
7/17/2021 7:40,24.4,23.7,94,1018.2,-43,1018.2,0,26.5,23.4,392,0,0,71,71,24.3,point,,,,,,,
7/17/2021 7:41,24.4,23.7,93.9,1018.2,-42,1018.2,0,26.6,23.4,394,0,0,70,71,24.4,point,,,,,,,
7/17/2021 7:41,24.5,23.8,93.9,1018.2,-43,1018.3,0,26.8,23.5,397,0,0,69,70,24.5,point,,,,,,,
7/17/2021 7:42,24.6,23.8,93.8,1018.2,-43,1018.2,0,26.8,23.5,401,0,0,69,70,24.5,point,,,,,,,
7/17/2021 7:42,24.6,23.8,93.8,1018.2,-43,1018.3,0,26.9,23.5,401,0,0,68,69,24.6,point,,,,,,,
7/17/2021 7:43,24.5,23.8,93.8,1018.2,-43,1018.3,0,26.8,23.5,398,0,0,70,71,24.5,point,,,,,,,
7/17/2021 7:43,24.5,23.8,93.8,1018.2,-43,1018.2,0,26.7,23.5,399,0,0,70,71,24.5,point,,,,,,,
7/17/2021 7:44,24.5,23.8,93.8,1018.2,-43,1018.2,0,26.7,23.5,399,0,0,70,71,24.5,point,,,,,,,
7/17/2021 7:44,24.6,23.8,93.7,1018.2,-43,1018.2,0,26.8,23.5,402,0,0,69,70,24.6,point,,,,,,,
7/17/2021 7:45,24.6,23.8,93.7,1018.2,-43,1018.3,0,26.8,23.5,401,0,0,70,70,24.6,point,,,,,,,
7/17/2021 7:45,24.6,23.8,93.7,1018.2,-43,1018.3,0,26.8,23.5,401,0,0,69,69,24.6,point,,,,,,,
7/17/2021 7:46,24.6,23.8,93.7,1018.2,-43,1018.3,0,26.8,23.5,401,0,0,70,71,24.6,point,,,,,,,
7/17/2021 7:46,24.6,23.8,93.7,1018.2,-43,1018.3,0,26.7,23.5,400,0,0,71,71,24.5,point,,,,,,,
7/17/2021 7:47,24.6,23.8,93.6,1018.2,-44,1018.3,0,26.7,23.5,400,0,0,70,71,24.5,point,,,,,,,
